,card_company,region,type_of_business,amount
5730,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",642.8571428571429
5731,b,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",857.1428571428571
5732,b,충북 청주시,한식 음식점업,7428.571428571428
5733,c,충북 청주시,시계 및 귀금속 소매업,2285.714285714286
5734,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1142.857142857143
5735,b,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",2785.714285714286
5736,b,충북 청주시,애완용 동물 및 관련용품 소매업,9428.57142857143
5737,f,충북 청주시,두발 미용업,6571.428571428572
5738,a,충북 청주시,한식 음식점업,3857.142857142857
5739,b,충북 청주시,시계 및 귀금속 소매업,1142.857142857143
5740,f,충북 청주시,애완용 동물 및 관련용품 소매업,571.4285714285714
5741,d,충북 청주시,시계 및 귀금속 소매업,2142.8571428571427
5742,b,충북 청주시,시계 및 귀금속 소매업,2000.0
5743,a,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",500.0
5744,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",214.28571428571428
5745,a,충북 청주시,한식 음식점업,5285.714285714285
5746,g,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1214.2857142857142
5747,a,충북 청주시,두발 미용업,4285.714285714285
5748,b,충북 청주시,두발 미용업,15714.285714285714
5749,c,충북 청주시,애완용 동물 및 관련용품 소매업,2857.142857142857
5750,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",857.1428571428571
5751,a,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",4542.857142857143
5752,f,충북 청주시,기타 주점업,2857.142857142857
5753,a,충북 청주시,시계 및 귀금속 소매업,3142.857142857143
5754,b,충북 청주시,기타 주점업,3285.714285714286
5755,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1500.0
5756,g,충북 청주시,애완용 동물 및 관련용품 소매업,857.1428571428571
5757,a,충북 청주시,시계 및 귀금속 소매업,2857.142857142857
5758,b,충북 청주시,한식 음식점업,6142.857142857143
5759,g,충북 청주시,애완용 동물 및 관련용품 소매업,5714.285714285716
5760,f,충북 청주시,두발 미용업,7857.142857142857
5761,d,충북 청주시,시계 및 귀금속 소매업,2142.8571428571427
5762,a,충북 청주시,한식 음식점업,3714.285714285714
5763,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1428.571428571429
5764,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",357.1428571428572
5765,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",2428.5714285714284
5766,c,충북 청주시,두발 미용업,3000.0
5767,c,충북 청주시,두발 미용업,1428.571428571429
5768,b,충북 청주시,두발 미용업,5714.285714285716
5769,e,충북 청주시,한식 음식점업,5571.428571428572
5770,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",285.7142857142857
5771,c,충북 청주시,한식 음식점업,6857.142857142857
5772,c,충북 청주시,한식 음식점업,4571.428571428572
5773,c,충북 청주시,한식 음식점업,6571.428571428572
5774,d,충북 청주시,애완용 동물 및 관련용품 소매업,1428.571428571429
5775,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",428.57142857142856
5776,g,충북 청주시,한식 음식점업,3857.142857142857
5777,a,충북 청주시,시계 및 귀금속 소매업,1000.0
5778,a,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1357.142857142857
5779,c,충북 청주시,시계 및 귀금속 소매업,2000.0
5780,d,충북 청주시,애완용 동물 및 관련용품 소매업,1142.857142857143
5781,a,충북 청주시,두발 미용업,5000.0
5782,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",857.1428571428571
5783,d,충북 청주시,시계 및 귀금속 소매업,1428.571428571429
5784,c,충북 청주시,한식 음식점업,3857.142857142857
5785,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1357.142857142857
5786,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",857.1428571428571
5787,c,충북 청주시,한식 음식점업,6071.428571428572
5788,a,충북 청주시,한식 음식점업,5714.285714285716
5789,h,충북 청주시,시계 및 귀금속 소매업,2285.714285714286
5790,a,충북 청주시,한식 음식점업,3714.285714285714
5791,h,충북 청주시,시계 및 귀금속 소매업,714.2857142857142
5792,a,충북 청주시,시계 및 귀금속 소매업,2285.714285714286
5793,c,충북 청주시,시계 및 귀금속 소매업,2142.8571428571427
5794,e,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",714.2857142857142
5795,b,충북 청주시,시계 및 귀금속 소매업,2285.714285714286
5796,e,충북 청주시,한식 음식점업,5285.714285714285
5797,a,충북 청주시,한식 음식점업,4142.857142857143
5798,f,충북 청주시,시계 및 귀금속 소매업,4285.714285714285
5799,b,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",857.1428571428571
5800,c,충북 청주시,시계 및 귀금속 소매업,4000.0
5801,f,충북 청주시,시계 및 귀금속 소매업,2000.0
5802,d,충북 청주시,시계 및 귀금속 소매업,1428.571428571429
5803,c,충북 청주시,두발 미용업,3714.285714285714
5804,d,충북 청주시,두발 미용업,4285.714285714285
5805,a,충북 청주시,한식 음식점업,4857.142857142857
5806,f,충북 청주시,한식 음식점업,5142.857142857143
5807,c,충북 청주시,한식 음식점업,3571.428571428572
5808,c,충북 청주시,한식 음식점업,4571.428571428572
5809,b,충북 청주시,한식 음식점업,5714.285714285716
5810,a,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",785.7142857142858
5811,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",214.28571428571428
5812,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",500.0
5813,c,충북 청주시,한식 음식점업,4285.714285714285
5814,a,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",285.7142857142857
5815,e,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1800.0
5816,c,충북 청주시,애완용 동물 및 관련용품 소매업,4285.714285714285
5817,e,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",21428.571428571428
5818,b,충북 청주시,시계 및 귀금속 소매업,1142.857142857143
5819,b,충북 청주시,시계 및 귀금속 소매업,1142.857142857143
5820,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",428.57142857142856
5821,f,충북 청주시,애완용 동물 및 관련용품 소매업,-20000.0
5822,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",500.0
5823,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1085.7142857142858
5824,d,충북 청주시,두발 미용업,5714.285714285716
5825,d,충북 청주시,시계 및 귀금속 소매업,428.57142857142856
5826,b,충북 청주시,애완용 동물 및 관련용품 소매업,8571.42857142857
5827,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1428.571428571429
5828,d,충북 청주시,애완용 동물 및 관련용품 소매업,5285.714285714285
5829,a,충북 청주시,시계 및 귀금속 소매업,2285.714285714286
5830,a,충북 청주시,한식 음식점업,5000.0
5831,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",357.1428571428572
5832,c,충북 청주시,시계 및 귀금속 소매업,1714.2857142857142
5833,c,충북 청주시,두발 미용업,1714.2857142857142
5834,g,충북 청주시,시계 및 귀금속 소매업,1142.857142857143
5835,f,충북 청주시,한식 음식점업,10857.142857142857
5836,b,충북 청주시,두발 미용업,1857.142857142857
5837,e,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",285.7142857142857
5838,b,충북 청주시,시계 및 귀금속 소매업,2000.0
5839,c,충북 청주시,한식 음식점업,4285.714285714285
5840,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1714.2857142857142
5841,a,충북 청주시,기타 주점업,42857.142857142855
5842,c,충북 청주시,시계 및 귀금속 소매업,2000.0
5843,a,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",428.57142857142856
5844,b,충북 청주시,시계 및 귀금속 소매업,2142.8571428571427
5845,c,충북 청주시,두발 미용업,28571.42857142857
5846,f,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",714.2857142857142
5847,a,충북 청주시,애완용 동물 및 관련용품 소매업,14285.714285714286
5848,g,충북 청주시,시계 및 귀금속 소매업,2285.714285714286
5849,g,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1285.7142857142858
5850,d,충북 청주시,애완용 동물 및 관련용품 소매업,15714.285714285714
5851,g,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",285.7142857142857
5852,g,충북 청주시,시계 및 귀금속 소매업,5428.571428571428
5853,c,충북 청주시,한식 음식점업,7285.714285714284
5854,c,충북 청주시,두발 미용업,5714.285714285716
5855,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",214.28571428571428
5856,h,충북 청주시,한식 음식점업,5571.428571428572
5857,c,충북 청주시,한식 음식점업,3857.142857142857
5858,a,충북 청주시,시계 및 귀금속 소매업,4285.714285714285
5859,a,충북 청주시,두발 미용업,1428.571428571429
5860,a,충북 청주시,두발 미용업,1857.142857142857
5861,c,충북 청주시,한식 음식점업,6285.714285714284
5862,c,충북 청주시,시계 및 귀금속 소매업,2142.8571428571427
5863,a,충북 청주시,두발 미용업,1857.142857142857
5864,f,충북 청주시,두발 미용업,4285.714285714285
5865,c,충북 청주시,시계 및 귀금속 소매업,285.7142857142857
5866,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",428.57142857142856
5867,a,충북 청주시,시계 및 귀금속 소매업,1142.857142857143
5868,f,충북 청주시,한식 음식점업,8500.0
5869,c,충북 청주시,애완용 동물 및 관련용품 소매업,5714.285714285716
5870,a,충북 청주시,애완용 동물 및 관련용품 소매업,2857.142857142857
5871,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",357.1428571428572
5872,b,충북 청주시,한식 음식점업,3714.285714285714
5873,g,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",500.0
5874,a,충북 청주시,두발 미용업,4285.714285714285
5875,c,충북 청주시,한식 음식점업,7142.857142857143
5876,f,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1428.571428571429
5877,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",428.57142857142856
5878,c,충북 청주시,시계 및 귀금속 소매업,2000.0
5879,f,충북 청주시,애완용 동물 및 관련용품 소매업,5000.0
5880,g,충북 청주시,애완용 동물 및 관련용품 소매업,7857.142857142857
5881,b,충북 청주시,한식 음식점업,4142.857142857143
5882,d,충북 청주시,시계 및 귀금속 소매업,2857.142857142857
5883,a,충북 청주시,한식 음식점업,5857.142857142857
5884,b,충북 청주시,시계 및 귀금속 소매업,2142.8571428571427
5885,b,충북 청주시,시계 및 귀금속 소매업,4000.0
5886,h,충북 청주시,한식 음식점업,4714.285714285715
5887,b,충북 청주시,한식 음식점업,6000.0
5888,b,충북 청주시,애완용 동물 및 관련용품 소매업,6714.285714285716
5889,a,충북 청주시,두발 미용업,1857.142857142857
5890,b,충북 청주시,시계 및 귀금속 소매업,4142.857142857143
5891,c,충북 청주시,두발 미용업,1428.571428571429
5892,f,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",285.7142857142857
5893,e,충북 청주시,두발 미용업,2857.142857142857
5894,c,충북 청주시,두발 미용업,4285.714285714285
5895,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1000.0
5896,a,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",357.1428571428572
5897,d,충북 청주시,한식 음식점업,7428.571428571428
5898,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",357.1428571428572
5899,b,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",428.57142857142856
5900,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",571.4285714285714
5901,f,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1142.857142857143
5902,c,충북 청주시,두발 미용업,2857.142857142857
5903,d,충북 청주시,시계 및 귀금속 소매업,3571.428571428572
5904,a,충북 청주시,애완용 동물 및 관련용품 소매업,10000.0
5905,e,충북 청주시,애완용 동물 및 관련용품 소매업,4285.714285714285
5906,c,충북 청주시,한식 음식점업,5428.571428571428
5907,c,충북 청주시,시계 및 귀금속 소매업,1714.2857142857142
5908,b,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",1071.428571428571
5909,d,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",714.2857142857142
5910,c,충북 청주시,애완용 동물 및 관련용품 소매업,2285.714285714286
5911,b,충북 청주시,한식 음식점업,5285.714285714285
5912,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",714.2857142857142
5913,c,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",571.4285714285714
5914,a,충북 청주시,"피자, 햄버거, 샌드위치 및 유사 음식점업",2428.5714285714284
5915,c,충북 청주시,시계 및 귀금속 소매업,2142.8571428571427
5916,d,충북 청주시,두발 미용업,5000.0
