,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type
5318,7.7,0.31,0.26,7.8,0.031,23.0,90.0,0.9944,3.13,0.5,10.4,white
5319,7.1,0.14,0.33,1.0,0.104,20.0,54.0,0.99057,3.19,0.64,11.5,white
5320,8.7,0.49,0.57,17.8,0.052,34.0,243.0,1.0007,2.98,0.82,9.0,white
5321,11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,red
5322,6.2,0.25,0.54,7.0,0.046,58.0,176.0,0.99454,3.19,0.7,10.4,white
5323,9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,red
5324,6.2,0.22,0.28,2.2,0.04,24.0,125.0,0.9917,3.19,0.48,10.5,white
5325,7.4,0.7,0.0,1.9,0.076,11.0,34.0,0.9978,3.51,0.56,9.4,red
5326,6.9,0.21,0.33,1.8,0.034,48.0,136.0,0.9899,3.25,0.41,12.6,white
5327,6.6,0.39,0.38,9.7,0.053,49.0,226.0,0.99787,3.3,0.57,9.4,white
5328,6.8,0.29,0.22,3.4,0.035,40.0,122.0,0.99024,3.09,0.47,12.3,white
5329,7.5,0.25,0.47,4.1,0.0409999999999999,95.0,163.0,0.99184,2.92,0.59,11.3,white
5330,6.3,0.21,0.33,13.9,0.046,68.0,179.0,0.9971,3.36,0.5,10.4,white
5331,6.6,0.27,0.32,1.3,0.044,18.0,93.0,0.99044,3.11,0.56,12.25,white
5332,6.1,0.27,0.32,1.1,0.034,24.0,110.0,0.9898,3.36,0.4,12.5,white
5333,7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,red
5334,6.4,0.36,0.53,2.2,0.23,19.0,35.0,0.9934,3.37,0.93,12.4,red
5335,6.8,0.22,0.31,1.4,0.053,34.0,114.0,0.9929,3.39,0.77,10.6,white
5336,5.9,0.18,0.29,4.6,0.032,68.0,137.0,0.99159,3.21,0.38,11.3,white
5337,6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,9.5,white
5338,6.5,0.26,0.74,13.3,0.044,68.0,224.0,0.9972,3.18,0.54,9.5,white
5339,6.2,0.3,0.49,11.2,0.0579999999999999,68.0,215.0,0.99656,3.19,0.6,9.4,white
5340,6.4,0.35,0.28,1.6,0.037,31.0,113.0,0.98779,3.12,0.4,14.2,white
5341,5.7,0.22,0.2,16.0,0.044,41.0,113.0,0.99862,3.22,0.46,8.9,white
5342,6.0,0.41,0.05,1.5,0.063,17.0,120.0,0.9932,3.21,0.56,9.2,white
5343,5.0,0.33,0.23,11.8,0.03,23.0,158.0,0.99322,3.41,0.64,11.8,white
5344,6.9,0.28,0.41,1.7,0.05,10.0,136.0,0.993,3.16,0.71,11.4,white
5345,7.6,0.24,0.44,3.8,0.037,49.0,146.0,0.9911,3.06,0.37,11.6,white
5346,6.9,0.19,0.35,1.7,0.036,33.0,101.0,0.99315,3.21,0.54,10.8,white
5347,6.9,0.19,0.32,7.9,0.042,30.0,130.0,0.99456,3.4,0.39,10.5,white
5348,7.4,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,red
5349,5.8,0.27,0.27,12.3,0.045,55.0,170.0,0.9972,3.28,0.42,9.3,white
5350,6.7,0.675,0.07,2.4,0.089,17.0,82.0,0.9958,3.35,0.54,10.1,red
5351,5.7,0.24,0.47,6.3,0.069,35.0,182.0,0.99391,3.11,0.46,9.75,white
5352,9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,red
5353,7.2,0.4,0.62,10.8,0.0409999999999999,70.0,189.0,0.9976,3.08,0.49,8.6,white
5354,8.7,0.69,0.31,3.0,0.086,23.0,81.0,1.0002,3.48,0.74,11.6,red
5355,5.9,0.55,0.1,2.2,0.062,39.0,51.0,0.99512,3.52,0.76,11.2,red
5356,7.0,0.24,0.3,4.2,0.04,41.0,213.0,0.9927,3.28,0.49,11.8,white
5357,7.4,0.26,0.29,3.7,0.048,14.0,73.0,0.9915,3.06,0.45,11.4,white
5358,9.0,0.31,0.49,6.9,0.034,26.0,91.0,0.9937,2.99,0.34,11.5,white
5359,6.4,0.23,0.39,1.8,0.032,23.0,118.0,0.9912,3.32,0.5,11.8,white
5360,7.2,0.26,0.38,1.5,0.061,12.0,120.0,0.99192,3.18,0.46,10.4,white
5361,7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,red
5362,7.2,0.39,0.63,11.0,0.044,55.0,156.0,0.9974,3.09,0.44,8.7,white
5363,5.7,0.28,0.3,3.9,0.026,36.0,105.0,0.98963,3.26,0.58,12.75,white
5364,7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,red
5365,7.6,0.38,0.2,3.4,0.046,9.0,116.0,0.9944,3.15,0.41,9.4,white
5366,9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,red
5367,7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,red
5368,7.0,0.29,0.49,3.8,0.047,37.0,136.0,0.9938,2.95,0.4,9.4,white
5369,7.2,0.19,0.31,6.3,0.034,17.0,103.0,0.99305,3.15,0.52,11.4,white
5370,7.1,0.2,0.27,9.6,0.037,19.0,105.0,0.99444,3.04,0.37,10.5,white
5371,7.6,0.48,0.37,0.8,0.037,4.0,100.0,0.9902,3.03,0.39,11.4,white
5372,4.8,0.13,0.32,1.2,0.042,40.0,98.0,0.9898,3.42,0.64,11.8,white
5373,6.6,0.25,0.24,1.7,0.048,26.0,124.0,0.9942,3.37,0.6,10.1,white
5374,6.1,0.21,0.19,1.4,0.046,51.0,131.0,0.99184,3.22,0.39,10.5,white
5375,8.4,0.31,0.29,3.1,0.1939999999999999,14.0,26.0,0.99536,3.22,0.78,12.0,red
5376,7.0,0.31,0.52,1.7,0.0289999999999999,5.0,61.0,0.9918,3.07,0.43,10.4,white
5377,6.7,0.54,0.28,5.4,0.06,21.0,105.0,0.9949,3.27,0.37,9.0,white
5378,7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,red
5379,8.0,0.25,0.49,1.2,0.061,27.0,117.0,0.9938,3.08,0.34,9.4,white
5380,6.0,0.24,0.27,1.9,0.048,40.0,170.0,0.9938,3.64,0.54,10.0,white
5381,7.5,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,red
5382,6.2,0.28,0.51,7.9,0.0559999999999999,49.0,206.0,0.9956,3.18,0.52,9.4,white
5383,5.8,0.32,0.38,4.75,0.033,23.0,94.0,0.991,3.42,0.42,11.8,white
5384,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,white
5385,7.1,0.25,0.3,2.4,0.042,25.0,122.0,0.994,3.43,0.61,10.5,white
5386,7.8,0.3,0.29,16.85,0.054,23.0,135.0,0.9998,3.16,0.38,9.0,white
5387,6.4,0.17,0.27,6.7,0.036,88.0,223.0,0.9948,3.28,0.35,10.2,white
5388,8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,red
5389,10.6,0.44,0.68,4.1,0.114,6.0,24.0,0.997,3.06,0.66,13.4,red
5390,5.7,0.2,0.24,13.8,0.047,44.0,112.0,0.99837,2.97,0.66,8.8,white
5391,8.6,0.31,0.3,0.9,0.045,16.0,109.0,0.99249,2.95,0.39,10.1,white
5392,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,white
5393,5.2,0.2,0.27,3.2,0.047,16.0,93.0,0.99235,3.44,0.53,10.1,white
5394,6.7,0.41,0.24,5.4,0.035,33.0,115.0,0.9901,3.12,0.44,12.8933333333333,white
5395,7.8,0.25,0.41,3.7,0.042,37.0,149.0,0.9954,3.36,0.45,10.0,white
5396,7.8,0.26,0.49,3.2,0.027,28.0,87.0,0.9919,3.03,0.32,11.3,white
5397,6.9,0.38,0.28,8.3,0.062,22.0,166.0,0.99506,3.16,0.72,10.6,white
5398,10.3,0.34,0.52,2.8,0.159,15.0,75.0,0.9998,3.18,0.64,9.4,red
5399,9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,red
5400,6.8,0.25,0.34,14.0,0.032,47.0,133.0,0.9952,3.37,0.5,12.2,white
5401,5.0,0.33,0.16,1.5,0.049,10.0,97.0,0.9917,3.48,0.44,10.7,white
5402,6.1,0.26,0.25,2.9,0.047,289.0,440.0,0.99314,3.44,0.64,10.5,white
5403,9.4,0.16,0.3,1.4,0.042,26.0,176.0,0.9954,3.15,0.46,9.1,white
5404,6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,red
5405,7.8,0.29,0.33,8.75,0.035,33.0,181.0,0.9962,3.11,0.46,10.7,white
5406,6.9,0.17,0.25,1.6,0.047,34.0,132.0,0.9914,3.16,0.48,11.4,white
5407,4.8,0.33,0.0,6.5,0.0279999999999999,34.0,163.0,0.9937,3.35,0.61,9.9,white
5408,5.0,0.24,0.21,2.2,0.039,31.0,100.0,0.99098,3.69,0.62,11.7,white
5409,6.6,0.25,0.36,8.1,0.045,54.0,180.0,0.9958,3.08,0.42,9.2,white
5410,8.3,0.24,0.27,2.1,0.03,22.0,162.0,0.9914,2.99,0.68,11.9,white
5411,6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,red
5412,6.6,0.23,0.2,11.4,0.044,45.0,131.0,0.99604,2.96,0.51,9.7,white
5413,7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.99922,3.25,0.76,9.4,white
5414,6.3,0.13,0.42,1.1,0.043,63.0,146.0,0.99066,3.13,0.72,11.2,white
5415,6.8,0.23,0.3,1.7,0.043,19.0,95.0,0.99207,3.17,0.46,10.7,white
5416,6.4,0.29,0.44,3.6,0.2,75.0,181.0,0.9942,3.02,0.41,9.1,white
5417,7.2,0.24,0.36,2.0,0.0289999999999999,21.0,63.0,0.99076,3.13,0.63,12.5,white
5418,6.6,0.24,0.22,12.3,0.051,35.0,146.0,0.99676,3.1,0.67,9.4,white
5419,7.6,0.735,0.02,2.5,0.071,10.0,14.0,0.99538,3.51,0.71,11.7,red
5420,5.8,0.34,0.21,6.6,0.04,50.0,167.0,0.9941,3.29,0.62,10.0,white
5421,9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,red
5422,7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,red
5423,7.5,0.29,0.24,9.9,0.0579999999999999,25.0,115.0,0.99567,3.15,0.46,10.9,white
5424,6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1,white
5425,8.9,0.33,0.32,1.5,0.047,11.0,200.0,0.9954,3.19,0.46,9.4,white
5426,6.4,0.25,0.57,1.0,0.062,21.0,122.0,0.99238,3.0,0.4,9.5,white
5427,6.8,0.21,0.27,18.15,0.042,41.0,146.0,1.0001,3.3,0.36,8.7,white
5428,8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,red
5429,7.0,0.24,0.47,1.3,0.043,18.0,131.0,0.99176,3.19,0.45,11.0,white
5430,8.1,0.28,0.4,6.9,0.05,30.0,97.0,0.9951,3.26,0.44,10.1,white
5431,5.1,0.33,0.22,1.6,0.027,18.0,89.0,0.9893,3.51,0.38,12.5,white
5432,7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,red
5433,7.0,0.34,0.26,10.3,0.0409999999999999,51.0,166.0,0.99382,3.08,0.35,11.6,white
5434,8.2,0.22,0.3,1.8,0.047,47.0,185.0,0.9933,3.13,0.5,10.2,white
5435,5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,white
5436,6.0,0.17,0.3,7.3,0.039,39.0,104.0,0.99252,2.91,0.57,11.0,white
5437,7.3,0.32,0.48,13.3,0.06,57.0,196.0,0.9982,3.04,0.5,9.2,white
5438,6.7,0.32,0.44,2.4,0.061,24.0,34.0,0.99484,3.29,0.8,11.6,red
5439,6.6,0.725,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,red
5440,7.7,0.29,0.48,2.3,0.049,36.0,178.0,0.9931,3.17,0.64,10.6,white
5441,6.0,0.2,0.32,3.0,0.031,26.0,118.0,0.99134,3.38,0.68,11.2,white
5442,7.3,0.2,0.37,1.2,0.037,48.0,119.0,0.992,3.32,0.49,10.9,white
5443,5.9,0.26,0.25,12.5,0.034,38.0,152.0,0.9977,3.33,0.43,9.4,white
5444,6.4,0.24,0.28,11.5,0.05,34.0,163.0,0.9969,3.31,0.45,9.5,white
5445,10.2,0.44,0.88,6.2,0.049,20.0,124.0,0.9968,2.99,0.51,9.9,white
5446,7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,red
5447,7.7,0.34,0.28,11.0,0.04,31.0,117.0,0.99815,3.27,0.29,9.2,white
5448,5.8,0.24,0.28,1.4,0.038,40.0,76.0,0.98711,3.1,0.29,13.9,white
5449,6.7,0.41,0.27,2.6,0.033,25.0,85.0,0.99086,3.05,0.34,11.7,white
5450,6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,red
5451,6.5,0.21,0.42,1.1,0.059,33.0,101.0,0.9927,3.12,0.38,9.7,white
5452,9.1,0.785,0.0,2.6,0.093,11.0,28.0,0.9994,3.36,0.86,9.4,red
5453,6.7,0.26,0.39,6.4,0.171,64.0,200.0,0.99562,3.19,0.38,9.4,white
5454,7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,red
5455,5.1,0.23,0.18,1.0,0.053,13.0,99.0,0.98956,3.22,0.39,11.5,white
5456,5.9,0.17,0.29,3.1,0.03,32.0,123.0,0.98913,3.41,0.33,13.7,white
5457,7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,red
5458,10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,red
5459,6.2,0.24,0.27,16.8,0.04,48.0,129.0,0.99691,3.23,0.38,10.5,white
5460,8.5,0.28,0.34,13.8,0.0409999999999999,32.0,161.0,0.9981,3.13,0.4,9.9,white
5461,7.6,0.4,0.27,1.2,0.053,23.0,193.0,0.99164,3.22,0.38,11.6,white
5462,6.2,0.44,0.18,7.7,0.096,28.0,210.0,0.99771,3.56,0.72,9.2,white
5463,6.2,0.2,0.28,1.1,0.039,24.0,78.0,0.9899,3.36,0.47,12.1,white
5464,9.5,0.37,0.52,2.0,0.0819999999999999,6.0,26.0,0.998,3.18,0.51,9.5,red
5465,6.3,0.495,0.22,1.8,0.046,31.0,140.0,0.9929,3.39,0.54,10.4,white
5466,6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,11.0,white
5467,7.2,0.23,0.19,13.7,0.052,47.0,197.0,0.99865,3.12,0.53,9.0,white
5468,5.9,0.27,0.32,2.0,0.034,31.0,102.0,0.98952,3.16,0.56,12.3,white
5469,7.2,0.27,0.27,2.4,0.048,30.0,149.0,0.9936,3.1,0.51,9.2,white
5470,6.9,0.28,0.41,1.4,0.016,6.0,55.0,0.98876,3.16,0.4,13.4,white
5471,8.2,0.23,0.37,1.3,0.042,39.0,117.0,0.9928,2.99,0.36,10.0,white
5472,9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,red
5473,7.1,0.18,0.39,14.5,0.051,48.0,156.0,0.99947,3.35,0.78,9.1,white
5474,6.6,0.21,0.3,9.9,0.0409999999999999,64.0,174.0,0.995,3.07,0.5,10.1,white
5475,7.4,0.28,0.3,5.3,0.054,44.0,161.0,0.9941,3.12,0.48,10.3,white
5476,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.99502,3.16,0.38,9.4,white
5477,7.0,0.28,0.33,14.6,0.043,47.0,168.0,0.9994,3.34,0.67,8.8,white
5478,6.5,0.13,0.37,1.0,0.036,48.0,114.0,0.9911,3.41,0.51,11.5,white
5479,7.6,0.29,0.49,2.7,0.092,25.0,60.0,0.9971,3.31,0.61,10.1,red
5480,6.4,0.2,0.22,7.4,0.032,53.0,172.0,0.99404,3.24,0.58,11.0,white
5481,5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,red
5482,6.2,0.43,0.49,6.4,0.045,12.0,115.0,0.9963,3.27,0.57,9.0,white
5483,9.6,0.56,0.31,2.8,0.089,15.0,46.0,0.9979,3.11,0.92,10.0,red
5484,6.8,0.26,0.29,16.95,0.0559999999999999,48.0,179.0,0.9998,3.45,0.4,9.6,white
5485,6.3,0.28,0.22,9.5,0.04,30.0,111.0,0.99338,3.05,0.31,10.8,white
5486,6.6,0.28,0.41,7.0,0.046,59.0,194.0,0.99558,3.14,0.48,9.4,white
5487,7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,red
5488,7.6,0.27,0.32,1.2,0.043,23.0,72.0,0.99236,3.06,0.68,10.5,white
5489,5.1,0.39,0.21,1.7,0.027,15.0,72.0,0.9894,3.5,0.45,12.5,white
5490,11.1,0.45,0.73,3.2,0.066,6.0,22.0,0.9986,3.17,0.66,11.2,red
5491,6.9,0.34,0.3,4.7,0.0289999999999999,34.0,148.0,0.99165,3.36,0.49,12.3,white
5492,7.7,0.15,0.29,1.3,0.0289999999999999,10.0,64.0,0.9932,3.35,0.39,10.1,white
5493,6.3,0.18,0.36,1.2,0.034,26.0,111.0,0.99074,3.16,0.51,11.0,white
5494,7.8,0.15,0.34,1.1,0.035,31.0,93.0,0.99096,3.07,0.72,11.3,white
5495,6.6,0.41,0.31,1.6,0.042,18.0,101.0,0.99195,3.13,0.41,10.5,white
5496,7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.99297,3.13,0.36,9.7,white
5497,9.0,0.31,0.48,6.6,0.043,11.0,73.0,0.9938,2.9,0.38,11.6,white
5498,13.3,0.43,0.58,1.9,0.07,15.0,40.0,1.0004,3.06,0.49,9.0,red
5499,6.5,0.28,0.27,5.2,0.04,44.0,179.0,0.9948,3.19,0.69,9.4,white
5500,7.2,0.15,0.39,1.8,0.043,21.0,159.0,0.9948,3.52,0.47,10.0,white
5501,6.8,0.26,0.26,2.0,0.019,23.5,72.0,0.99041,3.16,0.47,11.8,white
5502,6.5,0.26,0.28,12.5,0.046,80.0,225.0,0.99685,3.18,0.41,10.0,white
5503,6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,red
5504,7.3,0.28,0.42,14.4,0.04,49.0,173.0,0.9994,3.28,0.82,9.0,white
5505,6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.99906,3.08,0.46,8.8,white
5506,7.1,0.25,0.39,2.1,0.036,30.0,124.0,0.9908,3.28,0.43,12.2,white
5507,7.9,0.26,0.33,10.3,0.039,73.0,212.0,0.9969,2.93,0.49,9.5,white
5508,7.2,0.39,0.63,11.0,0.044,55.0,156.0,0.9974,3.09,0.44,8.7,white
5509,7.4,0.49,0.24,15.1,0.03,34.0,153.0,0.9953,3.13,0.51,12.0,white
5510,6.7,0.23,0.25,1.6,0.036,28.0,143.0,0.99256,3.3,0.54,10.3,white
5511,6.0,0.26,0.24,1.3,0.053,66.0,150.0,0.9924,3.21,0.62,10.4,white
5512,7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,red
5513,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,white
5514,7.1,0.37,0.3,6.2,0.04,49.0,139.0,0.99021,3.17,0.27,13.6,white
5515,6.9,0.54,0.26,12.7,0.049,59.0,195.0,0.99596,3.26,0.54,10.5,white
5516,7.8,0.59,0.18,2.3,0.076,17.0,54.0,0.9975,3.43,0.59,10.0,red
5517,7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,red
5518,6.7,0.39,0.24,2.7,0.017,22.0,80.0,0.99084,3.03,0.37,11.5,white
5519,6.9,0.44,0.18,11.8,0.051,26.0,126.0,0.9975,3.23,0.48,9.1,white
5520,7.5,0.42,0.34,4.3,0.04,34.0,108.0,0.99155,3.14,0.45,12.8,white
5521,7.0,0.21,0.28,8.6,0.045,37.0,221.0,0.9954,3.25,0.54,10.4,white
5522,7.9,0.72,0.01,1.9,0.076,7.0,32.0,0.99668,3.39,0.54,9.6,red
5523,6.8,0.67,0.02,1.8,0.05,5.0,11.0,0.9962,3.48,0.52,9.5,red
5524,9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,red
5525,6.5,0.28,0.33,15.7,0.053,51.0,190.0,0.9978,3.22,0.51,9.7,white
5526,7.2,0.34,0.28,10.4,0.108,43.0,187.0,0.99738,2.96,0.57,9.4,white
5527,7.2,0.37,0.15,2.0,0.0289999999999999,27.0,87.0,0.9903,3.3,0.59,12.6,white
5528,6.7,0.27,0.26,2.3,0.043,61.0,181.0,0.99394,3.45,0.63,10.6,white
5529,7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,red
5530,8.0,0.39,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,red
5531,7.1,0.29,0.3,16.0,0.036,58.0,201.0,0.99954,3.3,0.67,9.0,white
5532,7.2,0.44,0.28,3.4,0.048,22.0,112.0,0.99188,3.21,0.37,11.3,white
5533,8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,red
5534,7.5,0.23,0.68,11.0,0.047,37.0,133.0,0.9978,2.99,0.38,8.8,white
5535,6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9928,3.15,0.42,11.0,white
5536,9.0,0.2,0.33,3.5,0.049,10.0,40.0,0.9944,3.14,0.36,9.8,white
5537,7.3,0.15,0.4,2.0,0.05,24.0,92.0,0.9932,3.14,0.45,10.5,white
5538,6.9,0.24,0.4,15.4,0.052,81.0,198.0,0.9986,3.2,0.69,9.4,white
5539,7.2,0.15,0.38,1.2,0.038,18.0,110.0,0.9917,3.19,0.43,11.1,white
5540,7.7,0.29,0.29,4.8,0.06,27.0,156.0,0.99572,3.49,0.59,10.3,white
5541,7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0,white
5542,7.6,0.31,0.49,3.95,0.044,27.0,131.0,0.9912,3.08,0.67,12.8,white
5543,6.6,0.37,0.47,6.5,0.061,23.0,150.0,0.9954,3.14,0.45,9.6,white
5544,6.2,0.12,0.34,1.5,0.045,43.0,117.0,0.9939,3.42,0.51,9.0,white
5545,6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,white
5546,7.2,0.23,0.38,14.3,0.0579999999999999,55.0,194.0,0.9979,3.09,0.44,9.0,white
5547,7.2,0.27,0.74,12.5,0.037,47.0,156.0,0.9981,3.04,0.44,8.7,white
5548,7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,red
5549,8.2,0.39,0.38,1.5,0.0579999999999999,10.0,29.0,0.9962,3.26,0.74,9.8,red
5550,6.4,0.27,0.19,2.0,0.084,21.0,191.0,0.99516,3.49,0.63,9.6,white
5551,7.1,0.715,0.0,2.35,0.071,21.0,47.0,0.99632,3.29,0.45,9.4,red
5552,6.8,0.26,0.43,11.75,0.045,53.0,198.0,0.9969,3.26,0.55,9.5,white
5553,6.8,0.22,0.26,1.2,0.0409999999999999,29.0,182.0,0.99104,3.04,0.35,11.2,white
5554,9.5,0.21,0.47,1.3,0.039,21.0,123.0,0.9959,2.9,0.64,9.5,white
5555,6.6,0.41,0.16,1.4,0.037,28.0,160.0,0.99167,2.95,0.45,10.6,white
5556,5.8,0.27,0.26,3.5,0.071,26.0,69.0,0.98994,3.1,0.38,11.5,white
5557,7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,red
5558,7.2,0.2,0.61,16.2,0.043,14.0,103.0,0.9987,3.06,0.36,9.2,white
5559,12.2,0.48,0.54,2.6,0.085,19.0,64.0,1.0,3.1,0.61,10.5,red
5560,7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,white
5561,7.0,0.38,0.49,2.5,0.0969999999999999,33.0,85.0,0.9962,3.39,0.77,11.4,red
5562,7.2,0.23,0.38,14.3,0.0579999999999999,55.0,194.0,0.9979,3.09,0.44,9.0,white
5563,6.5,0.25,0.5,7.6,0.047,54.0,184.0,0.99572,3.17,0.45,9.2,white
5564,7.6,0.31,0.52,13.2,0.042,61.0,148.0,0.99839,2.98,0.47,9.1,white
5565,6.8,0.19,0.71,17.5,0.042,21.0,114.0,0.99784,2.85,0.5,9.5,white
5566,7.4,0.39,0.48,2.0,0.0819999999999999,14.0,67.0,0.9972,3.34,0.55,9.2,red
5567,6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,red
5568,6.8,0.66,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,9.3,red
5569,7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,white
5570,8.7,0.54,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,red
5571,6.9,0.3,0.45,1.4,0.039,36.0,122.0,0.99059,3.07,0.47,11.1,white
5572,7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,red
5573,10.0,0.23,0.27,14.1,0.033,45.0,166.0,0.9988,2.72,0.43,9.7,white
5574,8.0,0.36,0.39,1.6,0.024,26.0,93.0,0.99116,3.15,0.49,11.9,white
5575,6.9,0.28,0.3,1.6,0.047,46.0,132.0,0.9918,3.35,0.38,11.1,white
5576,6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,white
5577,9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,red
5578,8.2,0.2,0.36,8.1,0.035,60.0,163.0,0.9952,3.05,0.3,10.3,white
5579,6.2,0.35,0.04,1.2,0.06,23.0,108.0,0.9934,3.26,0.54,9.2,white
5580,9.2,0.71,0.23,6.2,0.042,15.0,93.0,0.9948,2.89,0.34,10.1,white
5581,7.7,0.11,0.34,14.05,0.04,41.0,114.0,0.99634,3.07,0.59,11.0,white
5582,10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,red
5583,7.7,0.3,0.42,14.3,0.045,45.0,213.0,0.9991,3.18,0.63,9.2,white
5584,6.7,0.34,0.54,16.3,0.047,44.0,181.0,0.9987,3.04,0.56,8.8,white
5585,6.7,0.12,0.3,5.2,0.048,38.0,113.0,0.99352,3.33,0.44,10.1,white
5586,8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,red
5587,6.0,0.33,0.38,9.7,0.04,29.0,124.0,0.9954,3.47,0.48,11.0,white
5588,7.7,0.29,0.48,2.3,0.049,36.0,178.0,0.9931,3.17,0.64,10.6,white
5589,7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,red
5590,8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,red
5591,6.3,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,11.0,red
5592,7.1,0.26,0.34,14.4,0.067,35.0,189.0,0.9986,3.07,0.53,9.1,white
5593,6.4,0.12,0.49,6.4,0.042,49.0,161.0,0.9945,3.34,0.44,10.4,white
